insee,LFI_votes,EELV_votes,RE_coal_votes,BE_coal_votes,LR_votes,FF_coal_votes,RN_votes,others_votes,median_income,unemployment_ratio,pop_0_14,pop_15_29,pop_30_44,pop_45_59,pop_60_74,pop_75_89,pop_90,Facebook_srca,Instagram_srca,LinkedIn_srca,SnapChat_srca,Twitter_srca,Twitch_srca,TikTok_srca,NewsPaper_srca,Sports News_srca,DailyMotion_srca,NewsMag_srca,Google News_srca,TV5MONDE_srca,WhatsApp_srca,Apple iMessage_srca,Signal_srca,Discord_srca,Telegram_srca,Youtube_srca,Spotify_srca,CanalPlus_srca,Netflix_srca,Apple Music_srca,Disney+_srca,Apple Video_srca,Molotov TV_srca,Pluto TV_srca
01004,13.62,4.79,12.43,10.84,6.49,5.85,34.54,11.459999999999999,6.864113082642213,3.5645102509688025,4.713076296315547,6.42350530689256,5.116373922854335,5.6274671113467605,2.9384434611554338,2.197899240592858,1.1177451810631585,-1.4264117923124997,0.8481102313195487,-0.5776084197394975,0.09799532061047923,-0.5947596375528166,-0.3916212899941456,0.6037356435508867,-0.34813107824135625,-0.36639733777219935,-0.19506556240070383,1.5256248852970533,-1.6623467102725147,-4.731551911472222,-0.5005601701433902,-1.60049474406956,-0.2389557484554844,0.08498585026120807,-0.17473689617213767,0.4160659877886153,-0.6183434488258926,-0.4490478463619028,0.35484206406347696,-0.7787067908854397,-0.05416686853901698,-1.288149186427291,0.3261916844346754,-1.2977471467299742
01008,6.59,4.19,11.98,11.68,5.99,5.39,43.11,11.09,8.334541739311645,1.7865232204032846,4.459330830624286,5.257417962133702,5.777041554983447,7.739436618908257,2.912234861979812,1.2751597759970696,0.3586142898268654,-2.532129313867123,-2.0543694263553984,-0.9751939326756155,-1.7543974797487139,-0.8154164725190493,0.45069808476736745,-1.1115144672836055,-0.721714904413038,-0.5722571232984389,-0.22255222042959097,-0.920373623019021,-1.8495207529357183,-4.731551911472222,-1.4203833073409182,-1.933584866933409,-1.0856270141325628,-1.2761130585025036,0.9716657139030024,-1.3808034096159,-1.398672796675946,0.45515642222145875,2.0693210584575654,-0.06639974865844875,-1.156048191214854,1.5435281763839468,-0.5965927408256607,1.1538353629977298
01014,13.69,1.83,10.85,12.88,6.9,5.98,38.74,9.120000000000001,7.101790128440074,2.8080599057000972,4.475730073986216,4.717371228072177,4.886712900639855,6.6069360286578664,3.55540394496713,2.4189472494739364,1.3037579879485373,-0.6459397840442926,0.26410771536239375,0.5873935222885612,0.6742273471923107,-0.5568614076349659,0.16238154053350884,0.44713719162836185,-0.9754119280425587,0.2120912657680222,-0.8905884907626036,-0.44138126453098775,-1.849522425364271,-4.731551911472222,0.6072921580863514,0.07574660098765554,-1.9093286116070889,-1.1478802250911426,-0.23970704070260296,0.24339299939359116,-1.3882064741845217,0.5043800723282837,-0.19215107632058584,-0.27364684986261595,0.2870279133670914,0.26319145148423295,-0.9122228374993931,-1.8941014202814226
01030,9.46,3.72,10.14,16.22,7.43,2.7,40.54,9.799999999999999,7.681722120186854,2.236513427467561,4.733795205502924,5.096889755101563,5.938992011802214,6.92669724237379,2.9472577081328457,1.5216808704555649,0.6647255029153987,-0.711276357520098,0.527665983819654,1.6530961416009438,0.721775812213453,-0.24566469095872645,-0.5562824078214502,0.3896342323724514,-0.5472541179384853,-1.4491704519844824,0.7002112062667888,-1.964015312834973,-1.6372358631577038,-4.731551911472222,-0.9896995103502743,-1.412503005399932,-0.1828942122000969,0.19772694313699468,0.8130049088692287,-1.4828999286243272,-0.9232118541853375,-1.6246340646621584,-0.25966023899043555,0.8819658506118352,-0.7223877776424323,-1.939418495437544,-1.9485332408618794,-1.32167944312248
01031,15.06,3.62,7.13,12.57,6.68,6.23,38.84,9.85,6.512351054861379,3.3882354942527013,4.467067181912672,6.389126709345671,4.815609564501921,5.704749327834625,3.2892850496290906,2.379995428514536,0.6484106292974667,-1.9156489202631246,-0.1882565077187515,0.2836140178374092,0.6405988426005567,0.03649968906263652,0.47300899757541776,0.9214416127298017,-1.4474479728322538,0.7457905251845832,-1.386399609665965,-1.3858389066265275,-1.849521070832471,-4.731551911472222,-0.21565624108368048,0.7910307758130122,-1.8330542690753384,-0.4623053428037763,0.019863231264656746,0.5609136045795357,-2.145098884471628,-0.34064835173886926,-0.7583646753620253,-1.0348678514926855,-1.9363937879586908,-0.9331945246928384,-1.637836215753627,-0.2493783756684059
01033,15.36,4.54,10.7,10.68,5.12,7.18,34.68,11.76,7.535946865430833,4.0475491493673115,5.010475667880192,5.314429832405754,5.726761109727663,6.385800438426551,2.7377612676750687,1.9520456349520654,0.8702878334152709,-1.6212487973367367,0.339836010162709,0.08689208450071842,0.7061210971167481,-0.168644517161694,-0.06678545290139029,0.6089118042672645,-0.9400147254701477,-0.7910847018900669,-0.515221036659212,0.23668923774010683,-0.6048678939150608,-4.731517979078269,1.2859461980091906,-1.5379736997828612,0.04635664296363739,-0.34325535461749757,0.6639302249081288,0.0354718882861385,0.2246008932880266,-0.5624958920265651,-0.32443093950860746,0.3929626316082125,0.092130343587087,-0.812865820785192,-0.9108032813013126,-1.4179008351136348
01034,10.42,4.41,12.08,14.09,7.37,6.48,34.45,10.68,6.711999773331582,3.0371226584143693,4.1611579956788125,5.013660741707079,4.397601524715823,6.026320453371702,3.5598040692919386,3.163716855268254,2.3913205792276426,-0.31399752474427345,0.9030586482222515,-0.9267230279362495,-0.011875523285527571,0.16455417940038974,0.31660259223971166,0.9407566620170773,-0.34328434042423844,0.21138606600568705,0.21778729047592033,-0.7835329364265011,-1.84625856740722,-4.731551911472222,0.1507654973012657,-1.7186982110926152,-0.6848692428313773,0.2004161446967451,0.6672468181613597,0.2948309755052558,-0.8146883396026622,-1.4412535080011535,-0.5436581376219378,-0.7222096814115351,-0.4750213193142243,-1.8315553421173694,-1.4612813327621619,-2.0227758954178388
01041,9.61,5.71,10.21,9.01,5.11,5.71,38.44,16.21,7.970103602421591,2.502849640838017,4.461418117262502,4.770170734905557,5.252342868197105,7.581499644650238,2.9303642598516793,2.094248433303858,1.2107012091161067,-1.9880584137243447,0.22916829592844512,-0.5586005261035237,-0.36089577095648706,-0.39672038575631396,-0.7566924974166312,0.14941908596383996,-0.3226169617744854,-0.3258114386279025,-0.6799340208272211,-0.8477470302133772,-1.6512632310550919,-4.731551911472222,-0.2652151993879611,-1.7948542640235892,-1.4343373313542007,-0.5089023186457581,0.23619114231830418,0.5346157224185932,-0.2966715338659637,-0.6441846896766975,0.8459941984455337,0.19472218451966855,-0.37422267640886164,-1.5892888972812644,-0.6621334717052321,-2.0475210497385294
01043,9.05,5.93,13.56,16.99,9.59,4.73,30.64,9.49,9.104615367696713,1.8121690888522122,4.851404318163555,4.713610349688621,5.010216462453953,7.280736824372711,2.976194652371428,2.319140272438458,0.6983157611882793,-1.7726471352782465,0.3612652372507702,1.2057695851244665,0.33669636136667974,0.5889821863312447,0.34096566655176147,-0.807315240739279,-0.24456699566707862,0.21171240125817498,0.4705677665371492,-0.7594614657603791,-1.8495214434037506,-4.731551911472222,-0.00900615643452616,1.1815498247528944,0.5714002559171544,1.2685170482280155,0.03557537325870388,-0.471145923818534,0.43641518183627614,-0.46311390136196484,-0.17660352805679702,0.09339982356409984,0.09536600031547773,-1.4941855115613036,-0.08856394187690558,-2.081943720249827
01049,8.88,4.25,12.29,13.35,7.51,5.08,38.24,10.39,8.486655048622275,2.221744101399898,5.420220087140039,4.666327641468949,5.666713368048478,6.689334326289166,2.7818822020081644,1.8924599954429961,0.6081580162065584,-2.682368803081757,0.6166189398170242,0.2199898961162663,0.733516542130054,-0.019847575716292934,-1.3379469917413456,-0.10191488682130916,-1.1582784355942217,-0.4251782869647017,-0.34086364727275076,-1.1979773592464988,-1.8366571769863929,-2.1071366287801476,-1.0182828835355286,-1.361408011474998,-0.31285421131853813,0.9939891151705225,0.04938675917610301,-0.6590462924170464,-0.5576261061245692,-0.8635068422718283,0.8309863819056539,-0.8153830298901847,-1.102336378684265,-1.878217267915685,-0.37059812295156774,-2.0065661960450902
